Entity,Code,Year,Solar Generation - TWh,Solar Capacity,Continent
Malaysia,MYS,1977,0,,
Malaysia,MYS,1978,0,,
Malaysia,MYS,1979,0,,
Malaysia,MYS,1980,0,,
Malaysia,MYS,1981,0,,
Malaysia,MYS,1982,0,,
Malaysia,MYS,1983,0,,
Malaysia,MYS,1984,0,,
Malaysia,MYS,1985,0,,
Malaysia,MYS,1986,0,,
Malaysia,MYS,1987,0,,
Malaysia,MYS,1988,0,,
Malaysia,MYS,1989,0,,
Malaysia,MYS,1990,0,,
Malaysia,MYS,1991,0,,
Malaysia,MYS,1992,0,,
Malaysia,MYS,1993,0,,
Malaysia,MYS,1994,0,,
Malaysia,MYS,1995,0,,
Malaysia,MYS,1996,0,0,
Malaysia,MYS,1997,0,0,
Malaysia,MYS,1998,0,0,
Malaysia,MYS,1999,0,0,
Malaysia,MYS,2000,0,0,
Malaysia,MYS,2001,0,0,
Malaysia,MYS,2002,0,0,
Malaysia,MYS,2003,0,0,
Malaysia,MYS,2004,0,0,
Malaysia,MYS,2005,0,0,
Malaysia,MYS,2006,0,0,
Malaysia,MYS,2007,0,0.00045000000000000004,
Malaysia,MYS,2008,0,0.00054,
Malaysia,MYS,2009,0,0.00054,
Malaysia,MYS,2010,0,0.0005440000000000001,
Malaysia,MYS,2011,0,0.0005440000000000001,
Malaysia,MYS,2012,7,0.025104000000000005,
Malaysia,MYS,2013,141,0.097124,
Malaysia,MYS,2014,227,0.165778,
Malaysia,MYS,2015,273,0.229095,Asia
Malaysia,MYS,2016,310,0.278798,
Malaysia,MYS,2017,330,0.370068,
Malaysia,MYS,2018,632,0.5360150000000001,
Malaysia,MYS,2019,723.473937,0.8820150000000001,
Malaysia,MYS,2020,1224.4440590000002,1.493,
Maldives,MDV,2015,,,Asia
Mali,MLI,2015,,,Africa
Malta,MLT,2015,,,Europe
Marshall Islands,MHL,2015,,,Oceania
Martinique,MTQ,2015,,,North America
Mauritania,MRT,2015,,,Africa
Mauritius,MUS,2015,,,Africa
Mayotte,MYT,2015,,,Africa
Mecklenburg Schwerin,OWID_MEC,2015,,,Europe
Mexico,MEX,1965,0,,
Mexico,MEX,1966,0,,
Mexico,MEX,1967,0,,
Mexico,MEX,1968,0,,
Mexico,MEX,1969,0,,
Mexico,MEX,1970,0,,
Mexico,MEX,1971,0,,
Mexico,MEX,1972,0,,
Mexico,MEX,1973,0,,
Mexico,MEX,1974,0,,
Mexico,MEX,1975,0,,
Mexico,MEX,1976,0,,
Mexico,MEX,1977,0,,
Mexico,MEX,1978,0,,
Mexico,MEX,1979,0,,
Mexico,MEX,1980,0,,
Mexico,MEX,1981,0,,
Mexico,MEX,1982,0,,
Mexico,MEX,1983,0,,
Mexico,MEX,1984,0,,
Mexico,MEX,1985,0,,
Mexico,MEX,1986,0,,
Mexico,MEX,1987,0,,
Mexico,MEX,1988,0,,
Mexico,MEX,1989,0,,
Mexico,MEX,1990,1,,
Mexico,MEX,1991,2,,
Mexico,MEX,1992,3,,
Mexico,MEX,1993,4,,
Mexico,MEX,1994,5,,
Mexico,MEX,1995,5,,
Mexico,MEX,1996,6,0.01,
Mexico,MEX,1997,6,0.011,
Mexico,MEX,1998,7,0.012,
Mexico,MEX,1999,7,0.013000000000000001,
Mexico,MEX,2000,7,0.014,
Mexico,MEX,2001,8,0.015,
Mexico,MEX,2002,8,0.016,
Mexico,MEX,2003,8,0.016,
Mexico,MEX,2004,9,0.016,
Mexico,MEX,2005,9,0.016,
Mexico,MEX,2006,10,0.016,
Mexico,MEX,2007,9,0.019,
Mexico,MEX,2008,19,0.019,
Mexico,MEX,2009,27,0.025,
Mexico,MEX,2010,31,0.029,
Mexico,MEX,2011,41,0.039,
Mexico,MEX,2012,69,0.06,
Mexico,MEX,2013,106,0.082,
Mexico,MEX,2014,221,0.116,
Mexico,MEX,2015,202.1975,0.17300000000000001,North America
Mexico,MEX,2016,143.789167,0.38860000000000006,
Mexico,MEX,2017,1185.388334,0.67374,
Mexico,MEX,2018,3180,2.541,
Mexico,MEX,2019,7366.388895,4.426,
Mexico,MEX,2020,11873.52963,5.63,
Micronesia (country),FSM,2015,,,Oceania
Middle Africa,,1965,0,,
Middle Africa,,1966,0,,
Middle Africa,,1967,0,,
Middle Africa,,1968,0,,
Middle Africa,,1969,0,,
Middle Africa,,1970,0,,
Middle Africa,,1971,0,,
Middle Africa,,1972,0,,
Middle Africa,,1973,0,,
Middle Africa,,1974,0,,
Middle Africa,,1975,0,,
Middle Africa,,1976,0,,
Middle Africa,,1977,0,,
Middle Africa,,1978,0,,
Middle Africa,,1979,0,,
Middle Africa,,1980,0,,
Middle Africa,,1981,0,,
Middle Africa,,1982,0,,
Middle Africa,,1983,0,,
Middle Africa,,1984,0,,
Middle Africa,,1985,0,,
Middle Africa,,1986,0,,
Middle Africa,,1987,0,,
Middle Africa,,1988,0,,
Middle Africa,,1989,0,,
Middle Africa,,1990,0,,
Middle Africa,,1991,0,,
Middle Africa,,1992,0,,
Middle Africa,,1993,0,,
Middle Africa,,1994,0,,
Middle Africa,,1995,0,,
Middle Africa,,1996,0,,
Middle Africa,,1997,0,,
Middle Africa,,1998,0,,
Middle Africa,,1999,0,,
Middle Africa,,2000,0,,
Middle Africa,,2001,0.048,,
Middle Africa,,2002,0.40499999999999997,,
Middle Africa,,2003,0.587,,
Middle Africa,,2004,0.834,,
Middle Africa,,2005,1.256,,
Middle Africa,,2006,1.637,,
Middle Africa,,2007,4.487,,
Middle Africa,,2008,7.803,,
Middle Africa,,2009,10.288,,
Middle Africa,,2010,13.519,,
Middle Africa,,2011,16.594,,
Middle Africa,,2012,20.063000000000002,,
Middle Africa,,2013,23.546,,
Middle Africa,,2014,28.389,,
Middle Africa,,2015,32.699,,
Middle Africa,,2016,38.616,,
Middle Africa,,2017,45.344,,
Middle Africa,,2018,68.228314,,
Middle Africa,,2019,68.251034,,
Middle Africa,,2020,68.422472,,
Middle East,,1965,0,,
Middle East,,1966,0,,
Middle East,,1967,0,,
Middle East,,1968,0,,
Middle East,,1969,0,,
Middle East,,1970,0,,
Middle East,,1971,0,,
Middle East,,1972,0,,
Middle East,,1973,0,,
Middle East,,1974,0,,
Middle East,,1975,0,,
Middle East,,1976,0,,
Middle East,,1977,0,,
Middle East,,1978,0,,
Middle East,,1979,0,,
Middle East,,1980,0,,
Middle East,,1981,0,,
Middle East,,1982,0,,
Middle East,,1983,0,,
Middle East,,1984,0,,
Middle East,,1985,0,,
Middle East,,1986,0,,
Middle East,,1987,0,,
Middle East,,1988,0,,
Middle East,,1989,0,,
Middle East,,1990,0,,
Middle East,,1991,0,,
Middle East,,1992,0,,
Middle East,,1993,0,,
Middle East,,1994,0,,
Middle East,,1995,0,,
Middle East,,1996,0,0,
Middle East,,1997,0,0.0003,
Middle East,,1998,0,0.0003,
Middle East,,1999,0,0.0004,
Middle East,,2000,0,0.0004,
Middle East,,2001,0,0.0004,
Middle East,,2002,0,0.0004,
Middle East,,2003,0,0.0004,
Middle East,,2004,0,0.0004,
Middle East,,2005,0,0.0014,
Middle East,,2006,0.1,0.0017,
Middle East,,2007,0.1,0.0023,
Middle East,,2008,3.509,0.010400000000000001,
Middle East,,2009,34.263000000000005,0.0422,
Middle East,,2010,97.75150000000001,0.09090000000000001,
Middle East,,2011,226.665,0.209,
Middle East,,2012,430.906603,0.268,
Middle East,,2013,691.371,0.507,
Middle East,,2014,1306.9485,0.798,
Middle East,,2015,1838.847,0.972,
Middle East,,2016,2796.7819999999997,1.479,
Middle East,,2017,3908.569,2.11,
Middle East,,2018,6040.245181,3.333,
Middle East,,2019,11879.50361,5.484,
Middle East,,2020,16366.23426,6.5200000000000005,
Modena,OWID_MOD,2015,,,Europe
Moldova,MDA,2015,,,Europe
Monaco,MCO,2015,,,Europe
Mongolia,MNG,2015,,,Asia
Montenegro,MNE,2015,,,Europe
Montserrat,MSR,2015,,,North America
Morocco,MAR,1965,0,,
Morocco,MAR,1966,0,,
Morocco,MAR,1967,0,,
Morocco,MAR,1968,0,,
Morocco,MAR,1969,0,,
Morocco,MAR,1970,0,,
Morocco,MAR,1971,0,,
Morocco,MAR,1972,0,,
Morocco,MAR,1973,0,,
Morocco,MAR,1974,0,,
Morocco,MAR,1975,0,,
Morocco,MAR,1976,0,,
Morocco,MAR,1977,0,,
Morocco,MAR,1978,0,,
Morocco,MAR,1979,0,,
Morocco,MAR,1980,0,,
Morocco,MAR,1981,0,,
Morocco,MAR,1982,0,,
Morocco,MAR,1983,0,,
Morocco,MAR,1984,0,,
Morocco,MAR,1985,0,,
Morocco,MAR,1986,0,,
Morocco,MAR,1987,0,,
Morocco,MAR,1988,0,,
Morocco,MAR,1989,0,,
Morocco,MAR,1990,0,,
Morocco,MAR,1991,0,,
Morocco,MAR,1992,0,,
Morocco,MAR,1993,0,,
Morocco,MAR,1994,0,,
Morocco,MAR,1995,0,,
Morocco,MAR,1996,0,0,
Morocco,MAR,1997,0,0,
Morocco,MAR,1998,0,0,
Morocco,MAR,1999,0,0,
Morocco,MAR,2000,0,0.0067,
Morocco,MAR,2001,0,0.007,
Morocco,MAR,2002,0.10101,0.0077,
Morocco,MAR,2003,0.10101,0.008400000000000001,
Morocco,MAR,2004,0.10101,0.0091,
Morocco,MAR,2005,0.10101,0.01,
Morocco,MAR,2006,0.10101,0.0108,
Morocco,MAR,2007,0.10101,0.011945,
Morocco,MAR,2008,0.10101,0.012845,
Morocco,MAR,2009,0.10101,0.013445,
Morocco,MAR,2010,0.10101,0.013545,
Morocco,MAR,2011,0.10101,0.014173999999999999,
Morocco,MAR,2012,0.101283,0.035174,
Morocco,MAR,2013,0.10101,0.015174,
Morocco,MAR,2014,0.10101,0.019600000000000003,
Morocco,MAR,2015,5.7,0.0198,Africa
Morocco,MAR,2016,401.5,0.02187,
Morocco,MAR,2017,415.3,0.023895,
Morocco,MAR,2018,950.155,0.20389500000000002,
Morocco,MAR,2019,1581.462,0.20408300000000001,
Morocco,MAR,2020,1581.462,0.20400000000000001,
Mozambique,MOZ,2015,,,Africa
Myanmar,MMR,2015,,,Asia
Nagorno-Karabakh,OWID_NAG,2015,,,Asia
Namibia,NAM,2015,,,Africa
Nauru,NRU,2015,,,Oceania
Nepal,NPL,2015,,,Asia
Netherlands,NLD,1965,0,,
Netherlands,NLD,1966,0,,
Netherlands,NLD,1967,0,,
Netherlands,NLD,1968,0,,
Netherlands,NLD,1969,0,,
Netherlands,NLD,1970,0,,
Netherlands,NLD,1971,0,,
Netherlands,NLD,1972,0,,
Netherlands,NLD,1973,0,,
Netherlands,NLD,1974,0,,
Netherlands,NLD,1975,0,,
Netherlands,NLD,1976,0,,
Netherlands,NLD,1977,0,,
Netherlands,NLD,1978,0,,
Netherlands,NLD,1979,0,,
Netherlands,NLD,1980,0,,
Netherlands,NLD,1981,0,,
Netherlands,NLD,1982,0,,
Netherlands,NLD,1983,0,,
Netherlands,NLD,1984,0,,
Netherlands,NLD,1985,0,,
Netherlands,NLD,1986,0,,
Netherlands,NLD,1987,0,,
Netherlands,NLD,1988,0,,
Netherlands,NLD,1989,0,,
Netherlands,NLD,1990,0,,
Netherlands,NLD,1991,0,,
Netherlands,NLD,1992,1,,
Netherlands,NLD,1993,1,,
Netherlands,NLD,1994,0.01,,
Netherlands,NLD,1995,1,,
Netherlands,NLD,1996,2,0.0007,
Netherlands,NLD,1997,2,0.001,
Netherlands,NLD,1998,3.5,0.001,
Netherlands,NLD,1999,5.2700000000000005,0.005,
Netherlands,NLD,2000,7.71,0.013000000000000001,
Netherlands,NLD,2001,13.06,0.021,
Netherlands,NLD,2002,17.04,0.026000000000000002,
Netherlands,NLD,2003,30.74,0.046,
Netherlands,NLD,2004,33.14,0.05,
Netherlands,NLD,2005,34.199,0.051000000000000004,
Netherlands,NLD,2006,35.223,0.053,
Netherlands,NLD,2007,35.712,0.054,
Netherlands,NLD,2008,38.889,0.059000000000000004,
Netherlands,NLD,2009,44.443999999999996,0.069,
Netherlands,NLD,2010,59.443999999999996,0.09,
Netherlands,NLD,2011,100.34400000000001,0.149,
Netherlands,NLD,2012,253.75300000000001,0.28700000000000003,
Netherlands,NLD,2013,515.9,0.65,
Netherlands,NLD,2014,784.762,1.0070000000000001,
Netherlands,NLD,2015,1121.509,1.526,Europe
Netherlands,NLD,2016,1559.424,2.1350000000000002,
Netherlands,NLD,2017,2204.346,2.911,
Netherlands,NLD,2018,3709.364,4.6080000000000005,
Netherlands,NLD,2019,5336.055,7.1770000000000005,
Netherlands,NLD,2020,8056.083036,10.213000000000001,
Netherlands Antilles,ANT,2015,,,North America
New Caledonia,NCL,2015,,,Oceania
New Zealand,NZL,1965,0,,
New Zealand,NZL,1966,0,,
New Zealand,NZL,1967,0,,
New Zealand,NZL,1968,0,,
New Zealand,NZL,1969,0,,
New Zealand,NZL,1970,0,,
New Zealand,NZL,1971,0,,
New Zealand,NZL,1972,0,,
New Zealand,NZL,1973,0,,
New Zealand,NZL,1974,0,,
New Zealand,NZL,1975,0,,
New Zealand,NZL,1976,0,,
New Zealand,NZL,1977,0,,
New Zealand,NZL,1978,0,,
New Zealand,NZL,1979,0,,
New Zealand,NZL,1980,0,,
New Zealand,NZL,1981,0,,
New Zealand,NZL,1982,0,,
New Zealand,NZL,1983,0,,
New Zealand,NZL,1984,0,,
New Zealand,NZL,1985,0,,
New Zealand,NZL,1986,0,,
New Zealand,NZL,1987,0,,
New Zealand,NZL,1988,0,,
New Zealand,NZL,1989,0,,
New Zealand,NZL,1990,0,,
New Zealand,NZL,1991,0,,
New Zealand,NZL,1992,0,,
New Zealand,NZL,1993,0,,
New Zealand,NZL,1994,0,,
New Zealand,NZL,1995,0,,
New Zealand,NZL,1996,0,,
New Zealand,NZL,1997,0,,
New Zealand,NZL,1998,0,,
New Zealand,NZL,1999,0,,
New Zealand,NZL,2000,0,,
New Zealand,NZL,2001,0,,
New Zealand,NZL,2002,0,,
New Zealand,NZL,2003,0,,
New Zealand,NZL,2004,0,,
New Zealand,NZL,2005,0,,
New Zealand,NZL,2006,0,,
New Zealand,NZL,2007,3.405895,,
New Zealand,NZL,2008,3.455616,,
New Zealand,NZL,2009,3.589863,,
New Zealand,NZL,2010,3.828525,,
New Zealand,NZL,2011,4.126869,,
New Zealand,NZL,2012,4.822949,,
New Zealand,NZL,2013,6.628901000000001,,
New Zealand,NZL,2014,18.611273,,
New Zealand,NZL,2015,36.799051,,Oceania
New Zealand,NZL,2016,57.077441,,
New Zealand,NZL,2017,77.382385,,
New Zealand,NZL,2018,100.928246,,
New Zealand,NZL,2019,128.614805,,
New Zealand,NZL,2020,160.141922,,
Nicaragua,NIC,2015,,,North America
Niger,NER,2015,,,Africa
Nigeria,NGA,2015,,,Africa
Niue,NIU,2015,,,Oceania
Non-OECD,,1965,0,,
Non-OECD,,1966,0,,
Non-OECD,,1967,0,,
Non-OECD,,1968,0,,
Non-OECD,,1969,0,,
Non-OECD,,1970,0,,
Non-OECD,,1971,0,,
Non-OECD,,1972,0,,
Non-OECD,,1973,0,,
Non-OECD,,1974,0,,
Non-OECD,,1975,0,,
Non-OECD,,1976,0,,
Non-OECD,,1977,0,,
Non-OECD,,1978,0,,
Non-OECD,,1979,0,,
Non-OECD,,1980,0,,
Non-OECD,,1981,0,,
Non-OECD,,1982,0,,
Non-OECD,,1983,0,,
Non-OECD,,1984,0,,
Non-OECD,,1985,0,,
Non-OECD,,1986,0,,
Non-OECD,,1987,0,,
Non-OECD,,1988,0,,
Non-OECD,,1989,0,,
Non-OECD,,1990,2,,
Non-OECD,,1991,2,,
Non-OECD,,1992,3,,
Non-OECD,,1993,4,,
Non-OECD,,1994,5,,
Non-OECD,,1995,8.010101,,
Non-OECD,,1996,15.060606,,
Non-OECD,,1997,17.062606000000002,,
Non-OECD,,1998,20.089606,,
Non-OECD,,1999,23.196616,,
Non-OECD,,2000,44.632707,,
Non-OECD,,2001,64.547207,,
Non-OECD,,2002,88.658435,,
Non-OECD,,2003,115.291618,,
Non-OECD,,2004,138.6979,,
Non-OECD,,2005,163.61147,,
Non-OECD,,2006,215.10671200000002,,
Non-OECD,,2007,311.340724,,
Non-OECD,,2008,403.553551,,
Non-OECD,,2009,618.161058,,
Non-OECD,,2010,1333.822552,,
Non-OECD,,2011,4677.506262999999,,
Non-OECD,,2012,9252.809736,,
Non-OECD,,2013,17959.14023,,
Non-OECD,,2014,38206.27781,,
Non-OECD,,2015,60905.43759,,
Non-OECD,,2016,98948.53927,,
Non-OECD,,2017,167622.64680000002,,
Non-OECD,,2018,251161.9801,,
Non-OECD,,2019,329168.1554,,
Non-OECD,,2020,400019.3698,,
Norfolk Island,NFK,2015,,,Oceania
North America,,1965,0,,
North America,,1966,0,,
North America,,1967,0,,
North America,,1968,0,,
North America,,1969,0,,
North America,,1970,0,,
North America,,1971,0,,
North America,,1972,0,,
North America,,1973,0,,
North America,,1974,0,,
North America,,1975,0,,
North America,,1976,0,,
North America,,1977,0,,
North America,,1978,0,,
North America,,1979,0,,
North America,,1980,0,,
North America,,1981,0,,
North America,,1982,0,,
North America,,1983,3,,
North America,,1984,5.30101,,
North America,,1985,10.737373999999999,,
North America,,1986,14.173737000000001,,
North America,,1987,10.603029999999999,,
North America,,1988,9.185858999999999,,
North America,,1989,253.13232299999999,,
North America,,1990,371.794949,,
North America,,1991,480.252873,,
North America,,1992,413.897109,,
North America,,1993,481.214524,,
North America,,1994,508.925425,,
North America,,1995,523.313678,,
North America,,1996,553.235954,0.0269,
North America,,1997,545.643096,0.0286,
North America,,1998,541.7646090000001,0.032200000000000006,
North America,,1999,538.605228,0.0356,
North America,,2000,541.933707,0.0395,
North America,,2001,601.9300029999999,0.045899999999999996,
North America,,2002,632.3344400000001,0.054,
North America,,2003,641.443792,0.101,
North America,,2004,721.3955960000001,0.14100000000000001,
North America,,2005,776.374318,0.223,
North America,,2006,857.11634,0.332,
North America,,2007,1133.357867,0.5,
North America,,2008,1687.062564,0.805,
North America,,2009,2211.960394,1.308,
North America,,2010,3299.036421,2.29,
North America,,2011,5351.904128,5.708,
North America,,2012,9987.013756,8.963000000000001,
North America,,2013,17644.69548,13.051,
North America,,2014,31557.16162,17.943,
North America,,2015,42523.46013,24.374,
North America,,2016,59596.31341,36.0076,
North America,,2017,82816.70248,44.94374,
North America,,2018,101285.0505,57.067,
North America,,2019,119557.09899999999,66.66,
North America,,2020,150268.562,82.769,
North Korea,PRK,2015,,,Asia
North Macedonia,MKD,1990,0,,
North Macedonia,MKD,1991,0,,
North Macedonia,MKD,1992,0,,
North Macedonia,MKD,1993,0,,
North Macedonia,MKD,1994,0,,
North Macedonia,MKD,1995,0,,
North Macedonia,MKD,1996,0,,
North Macedonia,MKD,1997,0,,
North Macedonia,MKD,1998,0,,
North Macedonia,MKD,1999,0,,
North Macedonia,MKD,2000,0,,
North Macedonia,MKD,2001,0,,
North Macedonia,MKD,2002,0,,
North Macedonia,MKD,2003,0,,
North Macedonia,MKD,2004,0,,
North Macedonia,MKD,2005,0,,
North Macedonia,MKD,2006,0,,
North Macedonia,MKD,2007,0,,
North Macedonia,MKD,2008,0,,
North Macedonia,MKD,2009,0,,
North Macedonia,MKD,2010,0.026,,
North Macedonia,MKD,2011,1.173,,
North Macedonia,MKD,2012,2.836,,
North Macedonia,MKD,2013,9.051,,
North Macedonia,MKD,2014,14.382000000000001,,
North Macedonia,MKD,2015,22.599999999999998,,Europe
North Macedonia,MKD,2016,23.7,,
North Macedonia,MKD,2017,23.751,,
North Macedonia,MKD,2018,22.788,,
North Macedonia,MKD,2019,23.227,,
North Macedonia,MKD,2020,23.537,,
Northern Cyprus,OWID_CYN,2015,,,Asia
Northern Mariana Islands,MNP,2015,,,Oceania
Norway,NOR,1965,0,,
Norway,NOR,1966,0,,
Norway,NOR,1967,0,,
Norway,NOR,1968,0,,
Norway,NOR,1969,0,,
Norway,NOR,1970,0,,
Norway,NOR,1971,0,,
Norway,NOR,1972,0,,
Norway,NOR,1973,0,,
Norway,NOR,1974,0,,
Norway,NOR,1975,0,,
Norway,NOR,1976,0,,
Norway,NOR,1977,0,,
Norway,NOR,1978,0,,
Norway,NOR,1979,0,,
Norway,NOR,1980,0,,
Norway,NOR,1981,0,,
Norway,NOR,1982,0,,
Norway,NOR,1983,0,,
Norway,NOR,1984,0,,
Norway,NOR,1985,0,,
Norway,NOR,1986,0,,
Norway,NOR,1987,0,,
Norway,NOR,1988,0,,
Norway,NOR,1989,0,,
Norway,NOR,1990,0,,
Norway,NOR,1991,0,,
Norway,NOR,1992,0,,
Norway,NOR,1993,0,,
Norway,NOR,1994,0,,
Norway,NOR,1995,0,,
Norway,NOR,1996,0,,
Norway,NOR,1997,0,,
Norway,NOR,1998,0,,
Norway,NOR,1999,0,,
Norway,NOR,2000,5.3,,
Norway,NOR,2001,5.3,,
Norway,NOR,2002,5.3,,
Norway,NOR,2003,6.2,,
Norway,NOR,2004,6.2,,
Norway,NOR,2005,6.2,,
Norway,NOR,2006,7.1000000000000005,,
Norway,NOR,2007,7.1000000000000005,,
Norway,NOR,2008,7.4,,
Norway,NOR,2009,7.7,,
Norway,NOR,2010,8.1,,
Norway,NOR,2011,8.5,,
Norway,NOR,2012,8.9,,
Norway,NOR,2013,9.799999999999999,,
Norway,NOR,2014,11.6,,
Norway,NOR,2015,13.4,,Europe
Norway,NOR,2016,23.8,,
Norway,NOR,2017,39.961000000000006,,
Norway,NOR,2018,60.876,,
Norway,NOR,2019,106.799999,,
Norway,NOR,2020,135.01299699999998,,
OECD,,1965,0,,
OECD,,1966,0,,
OECD,,1967,0,,
OECD,,1968,0,,
OECD,,1969,0,,
OECD,,1970,0,,
OECD,,1971,0,,
OECD,,1972,0,,
OECD,,1973,0,,
OECD,,1974,0,,
OECD,,1975,0,,
OECD,,1976,0,,
OECD,,1977,0,,
OECD,,1978,0,,
OECD,,1979,0,,
OECD,,1980,0,,
OECD,,1981,0,,
OECD,,1982,0,,
OECD,,1983,3,,
OECD,,1984,6.311111,,
OECD,,1985,11.747475,,
OECD,,1986,15.183838,,
OECD,,1987,10.603029999999999,,
OECD,,1988,10.195960000000001,,
OECD,,1989,262.223232,,
OECD,,1990,386.294949,,
OECD,,1991,503.202873,,
OECD,,1992,465.585109,,
OECD,,1993,552.697524,,
OECD,,1994,595.0139250000001,,
OECD,,1995,632.803678,,
OECD,,1996,690.147366,,
OECD,,1997,739.5221859999999,,
OECD,,1998,811.699359,,
OECD,,1999,893.000283,,
OECD,,2000,1074.3376899999998,,
OECD,,2001,1334.738472,,
OECD,,2002,1673.432695,,
OECD,,2003,2141.081536,,
OECD,,2004,2834.0173179999997,,
OECD,,2005,3999.6881869999997,,
OECD,,2006,5503.782153,,
OECD,,2007,7447.260080999999,,
OECD,,2008,12204.90357,,
OECD,,2009,20323.18619,,
OECD,,2010,32338.14308,,
OECD,,2011,60502.01741,,
OECD,,2012,91903.55778,,
OECD,,2013,120977.4733,,
OECD,,2014,159553.76989999998,,
OECD,,2015,195450.5623,,
OECD,,2016,229436.6691,,
OECD,,2017,278431.5174,,
OECD,,2018,325789.2673,,
OECD,,2019,378750.33989999996,,
OECD,,2020,455705.3199,,
Oman,OMN,1965,0,,
Oman,OMN,1966,0,,
Oman,OMN,1967,0,,
Oman,OMN,1968,0,,
Oman,OMN,1969,0,,
Oman,OMN,1970,0,,
Oman,OMN,1971,0,,
Oman,OMN,1972,0,,
Oman,OMN,1973,0,,
Oman,OMN,1974,0,,
Oman,OMN,1975,0,,
Oman,OMN,1976,0,,
Oman,OMN,1977,0,,
Oman,OMN,1978,0,,
Oman,OMN,1979,0,,
Oman,OMN,1980,0,,
Oman,OMN,1981,0,,
Oman,OMN,1982,0,,
Oman,OMN,1983,0,,
Oman,OMN,1984,0,,
Oman,OMN,1985,0,,
Oman,OMN,1986,0,,
Oman,OMN,1987,0,,
Oman,OMN,1988,0,,
Oman,OMN,1989,0,,
Oman,OMN,1990,0,,
Oman,OMN,1991,0,,
Oman,OMN,1992,0,,
Oman,OMN,1993,0,,
Oman,OMN,1994,0,,
Oman,OMN,1995,0,,
Oman,OMN,1996,0,,
Oman,OMN,1997,0,,
Oman,OMN,1998,0,,
Oman,OMN,1999,0,,
Oman,OMN,2000,0,,
Oman,OMN,2001,0,,
Oman,OMN,2002,0,,
Oman,OMN,2003,0,,
Oman,OMN,2004,0,,
Oman,OMN,2005,0,,
Oman,OMN,2006,0,,
Oman,OMN,2007,0,,
Oman,OMN,2008,0,,
Oman,OMN,2009,0,,
Oman,OMN,2010,0,,
Oman,OMN,2011,0,,
Oman,OMN,2012,0,,
Oman,OMN,2013,1.2,,
Oman,OMN,2014,1.2,,
Oman,OMN,2015,3.7,,Asia
Oman,OMN,2016,4.196,,
Oman,OMN,2017,15.559999999999999,,
Oman,OMN,2018,15.712,,
Oman,OMN,2019,16.555305,,
Oman,OMN,2020,206.061992,,
Other Africa,,1996,,0.0010124252185918085,
Other Africa,,1997,,0.0010372756557754253,
Other Africa,,1998,,0.0010621260929590424,
Other Africa,,1999,,0.0020994017487344684,
Other Africa,,2000,,0.004127,
Other Africa,,2001,,0.005529000000000002,
Other Africa,,2002,,0.006942999999999998,
Other Africa,,2003,,0.009019,
Other Africa,,2004,,0.012296000000000005,
Other Africa,,2005,,0.015365,
Other Africa,,2006,,0.02286800000000001,
Other Africa,,2007,,0.03401100000000001,
Other Africa,,2008,,0.049622,
Other Africa,,2009,,0.09209299999999998,
Other Africa,,2010,,0.16332099999999997,
Other Africa,,2011,,0.23152000000000003,
Other Africa,,2012,,0.24187500000000003,
Other Africa,,2013,,0.3679879999999998,
Other Africa,,2014,,0.46626700000000004,
Other Africa,,2015,,0.585902,
Other Africa,,2016,,0.7202359999999994,
Other Africa,,2017,,0.9608019999999996,
Other Africa,,2018,,1.3241370000000017,
Other Africa,,2019,,1.6032670000000018,
Other Africa,,2020,,1.715,
Other Asia Pacific,,1996,,0,
Other Asia Pacific,,1997,,0,
Other Asia Pacific,,1998,,0.0009999999999999432,
Other Asia Pacific,,1999,,0.0020000000000000287,
Other Asia Pacific,,2000,,0.0011609999999999444,
Other Asia Pacific,,2001,,0.002661999999999921,
Other Asia Pacific,,2002,,0.004297999999999888,
Other Asia Pacific,,2003,,0.007427999999999997,
Other Asia Pacific,,2004,,0.009322999999999412,
Other Asia Pacific,,2005,,0.012453000000000429,
Other Asia Pacific,,2006,,0.03177599999999961,
Other Asia Pacific,,2007,,0.02952800000000116,
Other Asia Pacific,,2008,,0.08879400000000169,
Other Asia Pacific,,2009,,0.2962199999999989,
Other Asia Pacific,,2010,,0.7888010000000031,
Other Asia Pacific,,2011,,0.0953979999999865,
Other Asia Pacific,,2012,,0.201520999999997,
Other Asia Pacific,,2013,,0.21020800000004242,
Other Asia Pacific,,2014,,0.2779910000000018,
Other Asia Pacific,,2015,,0.44788500000011117,
Other Asia Pacific,,2016,,0.5773469999998925,
Other Asia Pacific,,2017,,0.82401300000021,
Other Asia Pacific,,2018,,0.9342150000003747,
Other Asia Pacific,,2019,,1.369452999999863,
Other Asia Pacific,,2020,,1.984,
Other CIS,,1996,,0,
Other CIS,,1997,,0,
Other CIS,,1998,,0,
Other CIS,,1999,,0,
Other CIS,,2000,,0,
Other CIS,,2001,,0,
Other CIS,,2002,,0,
Other CIS,,2003,,0,
Other CIS,,2004,,0,
Other CIS,,2005,,0.000063,
Other CIS,,2006,,0.00014199999999999998,
Other CIS,,2007,,0.000739,
Other CIS,,2008,,0.0011240000000000002,
Other CIS,,2009,,0.001322,
Other CIS,,2010,,0.002589,
Other CIS,,2011,,0.004,
Other CIS,,2012,,0.006,
Other CIS,,2013,,0.017,
Other CIS,,2014,,0.077,
Other CIS,,2015,,0.145,
Other CIS,,2016,,0.16,
Other CIS,,2017,,0.18,
